Date,Adj Close,MACD Line,Signal Line,MACD,MACD (buy/sell),RSI,RSI (buy/sell),MACDRSI (buy/sell),MACD cumulative return,RSI cumulative return,MACDRSI cumulative return,bh Adj Close,delta 1d,delta 2d,delta 3d,delta 4d,delta 5d,delta 6d,delta 7d,delta
2020-01-27,129.97564697265625,1.3113885384275648,0.9098957846187897,0.401492753808775,,40.35598726666745,,,0.0,0.0,0.0,3.0004425048828125,0.006709020479253315,-0.006708903081960685,-0.013345841623538815,0.036863336872470384,0.05518694110083911,0.07567452962426761,0.12775936466463586,-0.01380189052243787
2020-01-28,130.84765625,1.259082894188623,0.9797332065327564,0.27934968765586654,,43.55917367965368,,,0.0,0.0,0.0,3.8724517822265625,-0.013328502365883512,-0.019921210294951787,0.029953358696301162,0.048154848755112396,0.06850590164790876,0.12024362722781144,0.12332494327850255,0.006709020479253315
2020-01-29,129.10365295410156,1.064631395534434,0.9967128443330919,0.06791855120134205,,39.04301133322897,,,0.0,0.0,0.0,2.128448486328125,-0.006681765861156985,0.04386653629497537,0.062313902112732904,0.08293986824390727,0.13537649553471442,0.13849943570079767,0.12580379690807295,-0.013328502365883512
2020-01-30,128.2410125732422,0.8313361864856859,0.9636375127636108,-0.1323013262779249,128.2410125732422,36.99960753497397,,,0.0281219482421875,0.0,0.0,1.26580810546875,0.050888326035769586,0.06945978197380587,0.09022449304251592,0.14301384643263776,0.14615779371836404,0.13337675501757829,0.14091232893044278,-0.006681765861156985
2020-01-31,134.76698303222656,1.1596713591843013,1.002844282047749,0.1568270771365523,-134.76698303222656,55.832399176102776,,,0.0281219482421875,0.0,0.0,7.791778564453125,0.017672149816425082,0.0374313483480522,0.08766442457724327,0.09065612903130844,0.07849400068319058,0.08566467117801915,0.07898595677647723,0.050888326035769586
2020-02-03,137.1486053466797,1.5936853530876363,1.1210124962557264,0.47267285683190985,,60.47590363301526,,,0.0281219482421875,0.0,0.0,10.17340087890625,0.019416074749801712,0.06877684013799916,0.07171659284185848,0.05976566311433105,0.06681181299287697,0.06024907625811748,0.07289102532650969,0.017672149816425082
2020-02-04,139.81149291992188,2.127987230471831,1.3224074430989474,0.8055797873728836,,64.91711988702664,,,0.0281219482421875,0.0,0.0,12.836288452148438,0.048420626877315236,0.05130438825471046,0.03958107917263562,0.04649302617158331,0.040055285098714505,0.05245645218007034,0.045679836676712486,0.019416074749801712
2020-02-05,146.5812530517578,3.0623870910136475,1.6704033726818874,1.39198371833176,,73.1708754936348,,,0.0281219482421875,0.0,0.0,19.606048583984375,0.002750576727953565,-0.008431298925325324,-0.001838575716955526,-0.007978993892476737,0.003849433327895957,-0.0026142085822615855,-0.025947422897086084,0.048420626877315236
2020-02-06,146.98443603515625,3.7917305007575237,2.0946687982970147,1.697061702460509,,73.56969115134024,,,0.0281219482421875,0.0,0.0,20.009231567382812,-0.011151203412683285,-0.004576564253778663,-0.010700139066926944,0.0010958424013357733,-0.005350069533463472,-0.02861928009922793,-0.02604099837513023,0.002750576727953565
2020-02-07,145.3453826904297,4.189192101966029,2.5135734590308174,1.6756186429352113,,69.07439443053084,,,0.0281219482421875,0.0,0.0,18.37017822265625,0.00664878106905202,0.0004561509781000288,0.012385155198940092,0.005866553005111096,-0.01766506340183647,-0.01505770651067598,-0.016622162638557827,-0.011151203412683285
2020-02-10,146.31175231933594,4.529942875566746,2.916847342338003,1.6130955332287433,,70.22939438611373,,,0.0281219482421875,0.0,0.0,19.3365478515625,-0.00615172859433205,0.00569848614309759,-0.0007770615518057894,-0.024153254767832134,-0.021563119121523103,-0.02311724222513468,-0.020786161859282715,0.00664878106905202
2020-02-11,145.41168212890625,4.673489103218884,3.2681756945141793,1.4053134087047048,,67.69351490704094,,,0.0281219482421875,0.0,0.0,18.436477661132812,0.011923565274877488,0.005407935192083696,-0.018112952139101964,-0.015506784054062563,-0.01707052687912526,-0.014725017576628856,-0.02371638141809291,-0.00615172859433205
2020-02-12,147.1455078125,4.871005842056718,3.588741724022687,1.282264118034031,,69.94486052109916,,,0.0281219482421875,0.0,0.0,20.170303344726562,-0.006438855963418438,-0.029682595054321494,-0.02710713562786623,-0.028652452763195446,-0.02633458075884176,-0.03521999873902454,-0.057176111815340096,0.011923565274877488
2020-02-13,146.19805908203125,4.894665429974253,3.8499264652130005,1.0447389647612528,,67.18943656737812,,,0.0281219482421875,0.0,0.0,19.222854614257812,-0.02339437208310076,-0.020802222176763,-0.02235755386883279,-0.020024660701395938,-0.028967661374795485,-0.051066062875395196,-0.08165366138565004,-0.006438855963418438
2020-02-14,142.77784729003906,4.584585073226805,3.9968581868157615,0.5877268864110432,,58.26604187340647,,,0.0281219482421875,0.0,0.0,15.802642822265625,0.00265424428473428,0.0010616549655560613,0.0034504320734792624,-0.0057067962055293055,-0.028334560032505837,-0.05965487770822742,-0.07266095256762012,-0.02339437208310076
2020-02-18,143.1568145751953,4.319629647545639,4.061412478961737,0.25821716858390253,,58.917105660594025,,,0.0281219482421875,0.0,0.0,16.181610107421875,-0.0015883733881905898,0.000794080106161582,-0.00833890699403374,-0.030906770199079614,-0.06214417616853684,-0.07511582111347084,-0.11906016089448594,0.00265424428473428
2020-02-19,142.92942810058594,4.044677847142339,4.058065552597857,-0.013387705455518706,142.92942810058594,58.32911967178408,,142.92942810058594,8.190567016601562,0.0,11.134765625,15.9542236328125,0.002386243740407171,-0.006761273031997466,-0.029365039458107447,-0.06065214102709046,-0.0736444225662732,-0.11765867341203283,-0.13727963516263386,-0.0015883733881905898
2020-02-20,143.27049255371094,3.810373995826154,4.008527241243517,-0.19815324541736246,,58.99022322603697,,,8.190567016601562,0.0,11.134765625,16.2952880859375,-0.009125740531185516,-0.0316756972641949,-0.06288831791253412,-0.07584967050522533,-0.11975914264793983,-0.13933339546029422,-0.11188976902083472,0.002386243740407171
2020-02-21,141.96304321289062,3.47908158375148,3.9026381097451095,-0.4235565259936296,,55.36413449338241,,,8.190567016601562,0.0,11.134765625,14.987838745117188,-0.022757637023589565,-0.05425771924902915,-0.06733844313385334,-0.11165231214711582,-0.13140683965179406,-0.1037104632678002,-0.13974901356343558,-0.009125740531185516
2020-02-24,138.7322998046875,2.9221512273832957,3.706540733272747,-0.7843895058894512,,47.58100465632811,,,8.190567016601562,0.0,11.134765625,11.757095336914062,-0.03223364379077778,-0.04561898644516694,-0.09096481946686963,-0.11117938266336412,-0.08283802392443433,-0.11971582585053168,-0.08338438576500556,-0.022757637023589565
2020-02-25,134.2604522705078,2.0957803331729963,3.384388653252797,-1.2886083200798009,,39.33765954421308,,,8.190567016601562,0.0,11.134765625,7.285247802734375,-0.01383117171671482,-0.060687350101882136,-0.08157520497180724,-0.052289873282923206,-0.09039597367532484,-0.05285443293832531,-0.08580914667333721,-0.03223364379077778
2020-02-26,132.40347290039062,1.2763201063815188,2.9627749438785416,-1.6864548374970227,,36.5090368301867,,,8.190567016601562,0.0,11.134765625,5.4282684326171875,-0.04751334359932485,-0.06869415389352826,-0.03899809085748227,-0.07763863525466873,-0.03957056855015573,-0.07298747728816482,-0.08601069654545006,-0.01383117171671482
2020-02-27,126.11254119873047,0.11790719914600345,2.393801394932034,-2.2758941957860306,,28.921789484435635,-126.11254119873047,,8.190567016601562,0.0,11.134765625,-0.8626632690429688,-0.02223738269913719,0.00894002313273409,-0.03162804586594787,0.008338988263818676,-0.026744871980782854,-0.040417734660558674,-0.11494261009328412,-0.04751334359932485
2020-02-28,123.3081283569336,-1.0147387776536334,1.7120933604149007,-2.7268321380685343,,26.298058994065684,,,8.190567016601562,0.0,11.134765625,-3.6670761108398438,0.03188647763803576,-0.009604236243694641,0.03127177335472558,-0.004610003698125316,-0.01859383007667933,-0.0948136344689286,-0.0413368367249521,-0.02223738269913719
2020-03-02,127.239990234375,-1.5769226977132291,1.0542901487892749,-2.631212846502504,,35.17705406595594,,,8.190567016601562,0.0,11.134765625,0.2647857666015625,-0.040208603156329445,-0.0005957092147551206,-0.03536869813402408,-0.04892040821221279,-0.12278493308389696,-0.0709606298268336,-0.12159357461505252,0.03188647763803576
2020-03-03,122.12384796142578,-2.4075348654286586,0.36192514594568814,-2.769460011374347,,30.09631134333462,,,8.190567016601562,0.0,11.134765625,-4.851356506347656,0.041272399473305986,0.005042663476898913,-0.009076769269377298,-0.0860357054659216,-0.03204032331570585,-0.08479443733957426,-0.20240498276474625,-0.040208603156329445
2020-03-04,127.16419219970703,-2.6287843468763867,-0.23621675261872682,-2.39256759425766,,39.38492042592784,,,8.190567016601562,0.0,11.134765625,0.18898773193359375,-0.0347937158564202,-0.048353503625132854,-0.12226205650281548,-0.07040686262892852,-0.12106998790772433,-0.23401886227015,-0.19572351616138192,0.041272399473305986
2020-03-05,122.73967742919922,-3.1251230465483104,-0.8139980114046436,-2.3111250351436667,,34.98969743343625,,,8.190567016601562,0.0,11.134765625,-4.235527038574219,-0.014048590432400832,-0.09062139574029532,-0.03689692800136253,-0.08938635550622881,-0.20640680617874424,-0.16673099103136643,-0.2351987399096268,-0.0347937158564202
2020-03-06,121.0153579711914,-3.615931009647454,-1.3743846110532059,-2.2415463985942483,,33.4242125128619,,,8.190567016601562,0.0,11.134765625,-5.959846496582031,-0.07766387325464286,-0.023173898173117994,-0.07641123522189422,-0.1950990828551119,-0.15485793632155392,-0.22430126609810724,-0.1650356439794537,-0.014048590432400832
2020-03-09,111.61683654785156,-4.708999572801844,-2.0413076034029336,-2.66769196939891,,26.472013859312625,,,8.190567016601562,0.0,11.134765625,-15.358367919921875,0.0590782183430279,0.0013581144622067688,-0.1273236580408729,-0.08369406860306489,-0.15898476552241644,-0.09472877424103418,-0.12104231884390823,-0.07766387325464286
2020-03-10,118.2109603881836,-4.985701535898585,-2.630186389902064,-2.3555151459965207,,36.458261449858654,,,8.190567016601562,0.0,11.134765625,-8.764244079589844,-0.054500321960286036,-0.1760038806912055,-0.13480806655571295,-0.20589884683551796,-0.14522722677150282,-0.1700729314108095,-0.1958003238255065,0.0590782183430279
2020-03-11,111.76842498779297,-5.659608159599287,-3.236070743841509,-2.423537415757778,,31.899765745899145,,,8.190567016601562,0.0,11.134765625,-15.206779479980469,-0.12850724495520766,-0.08493682912925722,-0.16012541134770508,-0.09595656869954636,-0.12223442496578943,-0.14944479109519634,-0.19140459494388662,-0.054500321960286036
2020-03-12,97.4053726196289,-7.268871279792691,-4.0426308510317455,-3.2262404287609456,,24.534643490150614,,,8.190567016601562,0.0,11.134765625,-29.56983184814453,0.04999515552336522,-0.03628046958448019,0.037350484059948695,0.00719778787959725,-0.024024922776222698,-0.07217197116623902,-0.07820254173279684,-0.12850724495520766
2020-03-13,102.2751693725586,-8.058380008715716,-4.84578068256854,-3.212599326147176,,30.40194422868005,,,8.190567016601562,0.0,11.134765625,-24.700035095214844,-0.08216764111148848,-0.01204259981286661,-0.040759585812027696,-0.07049563791815111,-0.11635018128127515,-0.12209360831980459,-0.022880909805749337,0.04999515552336522
2020-03-16,93.8714599609375,-9.255488965822153,-5.727722339219262,-3.52776662660289,,26.56376519868013,,,8.190567016601562,0.0,11.134765625,-33.10374450683594,0.07640288623463092,0.045115052763672066,0.012716922736818835,-0.03724268363253337,-0.04350028283668945,0.06459429190046749,0.06832854895025325,-0.08216764111148848
2020-03-17,101.04351043701172,-9.515789803460052,-6.48533583206742,-3.0304539713926317,,34.19885761158696,,,8.190567016601562,0.0,11.134765625,-25.93169403076172,-0.029067028592246663,-0.05916554508748317,-0.10557902744455498,-0.11139246336541711,-0.01097042239961945,-0.007501222253892808,0.05850909564537837,0.07640288623463092
2020-03-18,98.10647583007812,-9.845580516083203,-7.1573847688705765,-2.6881957472126263,,32.69953238510469,,,8.190567016601562,0.0,11.134765625,-28.868728637695312,-0.030999582238511014,-0.07880255497078625,-0.08479002896956625,0.01863836817323135,0.022211426507728588,0.09019790945058609,0.043264054812298176,-0.029067028592246663
2020-03-19,95.06521606445312,-10.234370821908072,-7.772781979478076,-2.4615888424299968,,31.175390870854315,,,8.190567016601562,0.0,11.134765625,-31.909988403320312,-0.04933225193308587,-0.0555112730036978,0.05122593293242554,0.054913298044972594,0.125074756901631,0.07663942727947155,0.12547346037699628,-0.030999582238511014
2020-03-20,90.37543487548828,-10.796461203974246,-8.37751782437731,-2.4189433795969357,,28.935635807012204,,,8.190567016601562,0.0,11.134765625,-36.599769592285156,-0.006499664139418146,0.1057763714715117,0.10965508211468324,0.18345737423969175,0.1325086282444187,0.18387676732016178,0.16291023679585037,-0.04933225193308587
2020-03-23,89.78802490234375,-11.160667726767258,-8.9341478048553,-2.226519921911958,,28.657916133457775,,,8.190567016601562,0.0,11.134765625,-37.18717956542969,0.11301056633632137,0.11691465222655084,0.19119977268509614,0.13991771050930366,0.1916219095131695,0.17051821204320342,0.1094229131247846,-0.006499664139418146
2020-03-24,99.93502044677734,-10.509380682940687,-9.249194380472378,-1.260186302468309,,39.46610811971557,,,8.190567016601562,0.0,11.134765625,-27.040184020996094,0.003507680886696777,0.07025019232849593,0.02417510218393712,0.07062946709986034,0.05166855324310085,-0.003223377495279487,0.04285163630572631,0.11301056633632137
2020-03-25,100.28556060791016,-9.851384716286006,-9.369632447635105,-0.4817522686509008,,39.80538160559378,,,8.190567016601562,0.0,11.134765625,-26.68964385986328,0.0665092183278813,0.020595179978073173,0.0668871673745984,0.04799252987665152,-0.006707530505425448,0.03920643176768245,0.0046291911319825,0.003507680886696777
2020-03-26,106.95547485351562,-8.691521387020671,-9.234010235512219,0.5424888484915478,-106.95547485351562,46.00637107008704,,-106.95547485351562,8.190567016601562,0.0,11.134765625,-20.019729614257812,-0.04305076558249924,0.0003543795404878625,-0.017361958183784883,-0.06865083543122026,-0.02560014118115671,-0.058021089862605166,0.017096316193290356,0.0665092183278813
2020-03-27,102.35095977783203,-8.051059623553684,-8.997420113120512,0.9463604895668283,,42.73356140824734,,,8.190567016601562,0.0,11.134765625,-24.624244689941406,0.0453578346289268,0.026844482940990337,-0.02675175330936327,0.01823568458358693,-0.01564380192980501,0.0628529493650741,0.06396376686548129,-0.04305076558249924
2020-03-30,106.99337768554688,-7.0871880427455665,-8.615373699045524,1.5281856562999572,,46.839714104199174,,,8.190567016601562,0.0,11.134765625,-19.981826782226562,-0.017710061640766477,-0.0689807695982754,-0.02594532622885778,-0.05835478965954821,0.016736005754773516,0.017798625140796,0.056318043080366885,0.0453578346289268
2020-03-31,105.09851837158203,-6.402409193451547,-8.172780797926729,1.7703716044751818,,45.408548271955475,,,8.190567016601562,0.0,11.134765625,-21.876686096191406,-0.05219508615058082,-0.008383741160829832,-0.04137752656478656,0.03506710804050068,0.036148885776916696,0.07536278427608258,0.09528529437791355,-0.017710061640766477
2020-04-01,99.6128921508789,-6.230539432340507,-7.784332524809484,1.5537930924689771,,41.45915738374044,,,8.190567016601562,0.0,11.134765625,-27.36231231689453,0.04622401123857376,0.011413276537953125,0.09206767438741631,0.0932090250183415,0.13458241096113258,0.1556020425443005,0.1522731159691742,-0.05219508615058082
2020-04-02,104.21739959716797,-5.657569202907496,-7.358979860429087,1.701410657521591,,45.7261763399203,,,8.190567016601562,0.0,11.134765625,-22.75780487060547,-0.033272735405307605,0.04381820972983641,0.04490913348867272,0.08445457069748916,0.1045455181020357,0.10136366933985204,0.12645454976042064,0.04622401123857376
2020-04-03,100.74980163574219,-5.420804681580464,-6.971344824659362,1.5505401430788988,,43.17395863667276,,,8.190567016601562,0.0,11.134765625,-26.22540283203125,0.07974425461918153,0.08087272569762337,0.12177923434501954,0.14256167024018365,0.13927030888241987,0.16522476505583517,0.11613695467895975,-0.033272735405307605
2020-04-06,108.78401947021484,-4.5326235948098486,-6.48360057868946,1.9509769838796114,,50.12058202630122,,,8.190567016601562,0.0,11.134765625,-18.191184997558594,0.0010451281158609588,0.03893049631522556,0.05817805035985805,0.055129771710832366,0.07916736770857098,0.033704925869333456,0.007925426300689011,0.07974425461918153
2020-04-07,108.89771270751953,-3.776031845847754,-5.942086832121119,2.166054986273365,,50.213332283791985,,,8.190567016601562,0.0,11.134765625,-18.077491760253906,0.037845814474589554,0.05707327336134293,0.054028177227901805,0.07804067708690568,0.03262569971739821,0.006873114899203353,0.04506698840174559,0.0010451281158609588
2020-04-08,113.01903533935547,-2.8114623528580864,-5.315961936268513,2.5044995834104267,,53.582785901417104,,,8.190567016601562,0.0,11.134765625,-13.956169128417969,0.01852631539154715,0.01559226093859095,0.03872912724773555,-0.005029759415500494,-0.029843257200074715,0.006957848484277758,0.009388920245144488,0.037845814474589554
2020-04-09,115.11286163330078,-1.8566771784590657,-4.624104984706624,2.767427806247558,,55.240171480749105,,,8.190567016601562,0.0,11.134765625,-11.862342834472656,-0.002880685956384225,0.01983533616254375,-0.02312760549342517,-0.047489762277793855,-0.011358044198221999,-0.008971192013718385,-0.03901233775844006,0.01852631539154715
2020-04-13,114.78125762939453,-1.1139201426636447,-3.922068016298028,2.8081478736343835,,54.905802081639784,,,8.190567016601562,0.0,11.134765625,-12.193946838378906,0.022781648894962973,-0.020305413055267837,-0.04473795231235322,-0.00850184940000767,-0.006108101579775187,-0.03623603644335323,-0.01518783239896763,-0.002880685956384225
2020-04-14,117.39616394042969,-0.3106972306312201,-3.1997938591646666,2.8890966285334465,,57.11047319720017,,,8.190567016601562,0.0,11.134765625,-9.57904052734375,-0.04212733186676068,-0.06601565571719627,-0.030586683217058167,-0.028246254228310917,-0.05770311327161597,-0.037123741254991925,-0.020660152657865066,0.022781648894962973
2020-04-15,112.45057678222656,-0.07237059444389615,-2.5743092062205126,2.5019386117766165,,51.93847083210666,,,8.190567016601562,0.0,11.134765625,-14.524627685546875,-0.024938934625820995,0.012048207484814904,0.01449156876508655,-0.016260805765770853,0.005223649007043974,0.02241130781060093,0.050804586596135105,-0.04212733186676068
2020-04-16,109.64617919921875,-0.10853533801918047,-2.081154432580246,1.9726190945610655,,49.216638838104785,,,8.190567016601562,0.0,11.134765625,-17.329025268554688,0.037933154572675,0.04043900919761996,0.008900087561920974,0.030934045778240667,0.048561309766020966,0.07768079755383277,0.08804982957989761,-0.024938934625820995
2020-04-17,113.80540466308594,0.1961573966165986,-1.6256920667408772,1.8218494633574758,,53.138947415356796,,,8.190567016601562,0.0,11.134765625,-13.1697998046875,0.00241427361088262,-0.02797200078140597,-0.006743313635949823,0.010239729934941382,0.03829499308895492,0.04828506998396831,0.05119878375260161,0.037933154572675
2020-04-20,114.08016204833984,0.45455933173191454,-1.209641787046319,1.6642011187782335,,53.39502653943261,,,8.190567016601562,0.0,11.134765625,-12.895042419433594,-0.030313090298317063,-0.009135531574031873,0.007806609033877794,0.03579430223875731,0.04576031844384114,0.04866701465252297,0.06876503698492213,0.00241427361088262
2020-04-21,110.62203979492188,0.37596922271221445,-0.8925195850946123,1.2684888078068268,,49.7128354557479,,,8.190567016601562,0.0,11.134765625,-16.353164672851562,0.021839584006347276,0.03931134776679836,0.06817395581570945,0.07845151665042237,0.08144907821343869,0.10217537876603888,0.0753681587414476,-0.030313090298317063
2020-04-22,113.03797912597656,0.5028357309693803,-0.6134485218818138,1.116284252851194,,52.19325451438888,,,8.190567016601562,0.0,11.134765625,-13.937225341796875,0.017098343060805283,0.04534407605125069,0.05540197652366876,0.05833547177080306,0.07861879302494568,0.052384518639637896,0.021456773348261224,0.021839584006347276
2020-04-23,114.97074127197266,0.7506827022934033,-0.3406222770467704,1.0913049793401737,,54.142021389761425,,,8.190567016601562,0.0,11.134765625,-12.004463195800781,0.027770896672040676,0.03765971474065568,0.040543895279487735,0.06048623555811113,0.03469298305279325,0.00428516113234429,0.0027194100379941,0.017098343060805283
2020-04-24,118.16358184814453,1.191009546845379,-0.0342959122683405,1.2253054591137196,,57.242751493620695,,,8.190567016601562,0.0,11.134765625,-8.811622619628906,0.009621617133385808,0.012427865635042291,0.03183135365284608,0.006735048057078228,-0.022851138921858992,-0.024374582618718037,-0.017158450476651602,0.027770896672040676
2020-04-27,119.30050659179688,1.6131170593430255,0.2951866820539327,1.317930377289093,,58.32339042036771,,,8.190567016601562,0.0,11.134765625,-7.6746978759765625,0.0027795051671182036,0.021998079421595866,-0.0028590602928089074,-0.032163293162684604,-0.033672218557115594,-0.02652485560488883,-0.021839352876608466,0.009621617133385808
2020-04-28,119.6321029663086,1.9518971054564531,0.6265287667344368,1.3253683387220163,,58.651630781557756,,,8.190567016601562,0.0,11.134765625,-7.343101501464844,0.019165304192445366,-0.005622936478929549,-0.0348459438488219,-0.03635068680243812,-0.02922313491750444,-0.024550619470053704,-0.02703849941764949,0.0027795051671182036
2020-04-29,121.92488861083984,2.3779795051893444,0.9768189144254185,1.401160590763926,,60.94221156326371,,,8.190567016601562,0.0,11.134765625,-5.050315856933594,-0.024322100222020745,-0.052995571787114636,-0.054472018196177335,-0.04747849922961348,-0.042893849979653884,-0.04533494558736505,-0.03147530942956481,0.019165304192445366
2020-04-30,118.95941925048828,2.4481436072290705,1.271083852986149,1.1770597542429215,,56.57665924614084,,,8.190567016601562,0.0,11.134765625,-8.015785217285156,-0.02938825566472162,-0.03090150753749507,-0.023733651251977825,-0.019034713978721095,-0.021536662222364458,-0.007331527350544492,-0.01056005455018067,-0.024322100222020745
2020-05-01,115.46340942382812,2.1963324348231623,1.4561335693535518,0.7401988654696106,,51.86017038754173,,,8.190567016601562,0.0,11.134765625,-11.511795043945312,-0.0015590702272099547,0.0058258149520087855,0.010667027002739523,0.008089324581307544,0.022724563599096605,0.01939828280919412,2.3192780239486932e-05,-0.02938825566472162
2020-05-04,115.28339385986328,1.9596548338489868,1.556837822252639,0.40281701159634786,,51.62153517740093,,,8.190567016601562,0.0,11.134765625,-11.691810607910156,0.00739641671230293,0.012245188338514635,0.00966346082257779,0.024321552835211452,0.0209900780421464,0.0015847337186081795,-0.036143258710459834,-0.0015590702272099547
2020-05-05,116.13607788085938,1.8199117939190756,1.6094526165859264,0.21045917733314923,,52.731065434462614,,,8.190567016601562,0.0,11.134765625,-10.839126586914062,0.004813171404794107,0.0022503992198756183,0.016800869888087048,0.013493855154068521,-0.005769012969751786,-0.04322000227562555,-0.03313393580476079,0.00739641671230293
2020-05-06,116.69506072998047,1.7342779951127625,1.6344176922912939,0.09986030282146863,,53.48421710498009,,,8.190567016601562,0.0,11.134765625,-10.280143737792969,-0.002550496209494912,0.011930276019902644,0.008639102269268877,-0.010531494486434041,-0.04780308921833316,-0.037765336173392686,-0.0375184654526459,0.004813171404794107
2020-05-07,116.39743041992188,1.6236795468682317,1.6322700632066816,-0.008590516338449872,116.39743041992188,52.99999366889983,,116.39743041992188,17.632522583007812,0.0,20.57672119140625,-10.577774047851562,0.014517799822815853,0.011218210482075639,-0.008001405832184748,-0.04536830469800171,-0.03530488493911163,-0.03505738296551936,0.0027220628870004045,-0.002550496209494912
